compound_id,endpoint,observed,calibrated_prediction,fold,scaffold_id
OCNT-2308944,CYP2C9,4.33237451,4.76708669597346,2,MURCKO::O=C(Nc1ncc(-c2ccccn2)s1)c1c[nH]nc1-c1ccccc1
OCNT-2308945,CYP2C9,4.26659671,4.376141927394482,2,MURCKO::O=C(Nc1cn[nH]c1)N1CCc2ccccc21
OCNT-2308947,CYP2C9,3.228993772,4.253405201912689,1,MURCKO::O=C(NCc1nnc2n1CCCCC2)NC1CC1c1ccccc1
OCNT-2308949,CYP2C9,4.90446892,4.514977997773984,1,MURCKO::O=C(Nc1nc[nH]n1)NC1CC1c1ccccc1
OCNT-2308964,CYP2C9,4.784567685,4.595162003862125,2,MURCKO::O=C(CCc1ccccc1)N1CCOc2ccccc21
OCNT-2308965,CYP2C9,3.142433313,4.5394306934004165,3,MURCKO::c1nc(N2CCCC2)cc(N2CCCC2)n1
OCNT-2308972,CYP2C9,3.992841445,4.883101447134304,3,MURCKO::O=c1[nH]c2ccc(S(=O)(=O)Nc3cncnc3)cc2o1
OCNT-2308975,CYP2C9,3.614555483,4.3854744195495385,2,MURCKO::O=C1CN(S(=O)(=O)c2c[nH]c3ncccc23)CCN1
OCNT-2308997,CYP2C9,5.454204218,5.0929916048588595,2,MURCKO::c1ccc(NC(c2ccccc2)c2nnc[nH]2)cc1
OCNT-2309005,CYP2C9,5.16500649,4.260418593058087,4,MURCKO::O=C(c1nnc(C2CC2)o1)N1CCC(c2ccccc2)C1
OCNT-2309014,CYP2C9,4.201528598,4.633918635851025,4,MURCKO::O=C(NC1CCCc2ccccc21)c1cccc2[nH]c(=O)oc12
OCNT-2309022,CYP2C9,4.187528027,4.551835022001823,4,MURCKO::O=C1CCC(C(=O)NCCc2ccc3c(c2)OCCO3)C(c2ccccc2)N1
OCNT-2309026,CYP2C9,4.147305688,4.715178297457602,3,MURCKO::O=C(CC1CCCCC1)NC1CCC(C(=O)NCc2ccon2)CC1
OCNT-2309034,CYP2C9,5.081989737,4.567065196022169,1,MURCKO::O=C(Cc1c[nH]c2ccccc12)NC1CCc2ncccc2C1
OCNT-2309039,CYP2C9,4.468207203,4.558083489067856,0,MURCKO::O=C(NCCN1CCN(c2ccccn2)CC1)c1c[nH]c2cccnc12
OCNT-2309067,CYP2C9,3.710952443,4.592170898101308,1,MURCKO::O=C(C1=NOC(c2ccccc2)C1)N1CCC(Cc2nnn[nH]2)CC1
OCNT-2309071,CYP2C9,6.045035507,5.085954922768327,1,MURCKO::O=S(=O)(Nc1cccc(S(=O)(=O)Nc2ccccc2)c1)c1cnoc1
OCNT-2309082,CYP2C9,4.55549884,4.813143450890788,4,MURCKO::O=C1CN(C2CCC2)C(=O)N1Cc1ccccc1
OCNT-2309100,CYP2C9,4.367484565,4.717433261855947,4,MURCKO::O=C(Cc1ccccc1)N1CCCC(c2c[nH]nn2)C1
OCNT-2309101,CYP2C9,4.325389643,4.533921932738067,4,MURCKO::O=C(Nc1ccccn1)C1CCCN(Cc2csnn2)C1
OCNT-2309111,CYP2C9,3.932196203,4.146475842861205,0,MURCKO::O=C(c1coc(C2CC2)n1)N1CCCc2cnccc21
OCNT-2309130,CYP2C9,4.412506458,4.467511741432539,0,MURCKO::O=C(CN1CCN(c2cn[nH]c2)CC1)Nc1ccccc1
OCNT-2309155,CYP2C9,3.709709253,4.684962595369589,3,MURCKO::O=C(NCC1COc2ccccc2O1)c1cc(N2CCOCC2)ccn1
OCNT-2309172,CYP2C9,3.902483403,4.734106697064188,1,MURCKO::c1ccc(NC2CCN(c3ccncn3)CC2)cc1
OCNT-2309184,CYP2C9,4.3014934,4.461995494545064,3,MURCKO::O=C(NCc1ccccc1)N1CCCC(c2ccn[nH]2)C1
OCNT-2309191,CYP2C9,3.988112035,4.681616732673519,3,MURCKO::O=C(CCn1cccn1)N1CCCN(C(=O)c2ccccc2)CC1
OCNT-2309193,CYP2C9,4.939769743,4.5759205885516705,3,MURCKO::O=C(NCCc1cccs1)N1CCCC1
OCNT-2309196,CYP2C9,5.164130532,4.591938054841215,0,MURCKO::O=C(c1ccccc1)N1CCN(S(=O)(=O)c2ccccc2)CC1
OCNT-2309198,CYP2C9,3.7787182,4.1989647121120095,0,MURCKO::O=C(c1nnc2ccccc2n1)N1CCNCC1
OCNT-2309200,CYP2C9,4.575785995,4.35009060500295,0,MURCKO::c1ccc(CCc2cn(Cc3ccccc3)nn2)cc1
OCNT-2309210,CYP2C9,4.532279585,4.588335479953613,3,MURCKO::O=C(c1cnco1)N1CCN(CCc2ccccc2)CC1
OCNT-2309214,CYP2C9,4.839729637,4.259281130268528,3,MURCKO::O=S(=O)(c1ccccc1)N1CCNCC1c1ccccc1
OCNT-2309221,CYP2C9,3.91618854,4.670659042089389,2,MURCKO::O=C(NCCN1C(=O)CNC1=O)N1CCc2[nH]c3ccccc3c2C1
OCNT-2309229,CYP2C9,4.422668727,4.552522677478476,4,MURCKO::O=C(c1ccccc1)N1CCN(c2ccccc2)CC1
OCNT-2309240,CYP2C9,4.81930473,4.50324849058614,1,MURCKO::O=C(c1coc(-c2ccccc2)c1)N1CCC(n2ccnn2)CC1
OCNT-2309248,CYP2C9,4.248697972,4.594111068423402,2,MURCKO::c1cnc(-c2noc(C3CC3c3ccc4c(c3)OCCO4)n2)nc1
OCNT-2309252,CYP2C9,5.02605462,4.970296044846659,4,MURCKO::O=C(c1cc(-c2ccncc2)on1)N1CCCCC1
OCNT-2309268,CYP2C9,2.842445043,4.075719276000175,4,MURCKO::O=C(CCc1nc2[nH]c(=O)[nH]c(=O)c2[nH]1)NC1CCc2ccccc21
OCNT-2309276,CYP2C9,3.566130447,4.380864760108043,1,MURCKO::O=C(C1CCc2cccnc21)N1CCN(c2cnccn2)CC1
OCNT-2309280,CYP2C9,4.797539432,4.509935281703697,2,MURCKO::O=C(C1CC1)N1CCCN(c2ccccn2)CC1
OCNT-2309290,CYP2C9,4.968570472,4.402612476478603,0,MURCKO::O=C(c1cc(-c2ccccn2)no1)N1CCN(c2ccccc2)CC1
OCNT-2309292,CYP2C9,4.633100738,4.647631404685873,1,MURCKO::O=C(Cc1ccccc1)N1CCN(c2cc(C3CC3)n[nH]2)CC1
OCNT-2309293,CYP2C9,4.002191877,4.565786673727828,1,MURCKO::O=S(=O)(c1ccccc1)N1CCCCC1
OCNT-2309296,CYP2C9,3.731912458,4.347039180724601,4,MURCKO::O=C(Nc1cccc(Cn2ccnc2)c1)NC1CC2CCCC(C1)N2
OCNT-2309301,CYP2C9,2.152170485,4.2065933049681945,3,MURCKO::O=C(Cn1c(=O)[nH]c(=O)c2ccccc21)Nc1cccc(N2CCCNC2=O)c1
OCNT-2309308,CYP2C9,2.54174885,4.577123043905197,3,MURCKO::O=C(Cc1ccc2c(c1)CCCC2)NC1CCCCC1
OCNT-2309318,CYP2C9,4.702829963,4.54469582472616,0,MURCKO::O=C(c1cc2ccccc2[nH]1)N1CCCCC1
OCNT-2309326,CYP2C9,3.812474378,4.362572592146599,0,MURCKO::O=C(NC1CCc2ccccc21)c1c[nH]nc1C1CCCNC1
OCNT-2309328,CYP2C9,4.524396023,4.7858340859859165,2,MURCKO::O=C(NCc1ccccc1)NC1CCN(c2ccccc2)C1=O
OCNT-2309333,CYP2C9,4.553783193,4.184594682372516,1,MURCKO::O=C(c1cc(-c2cccs2)on1)N1CCN(C2CCOCC2)CC1
OCNT-2309345,CYP2C9,4.967071435,4.525204904599811,1,MURCKO::c1ccc2nc(N3CCCNCC3)ccc2c1
OCNT-2309346,CYP2C9,4.699023575,4.49482469653411,3,MURCKO::O=S(=O)(CCc1ccccc1)Nc1cc(C2CCCCC2)n[nH]1
OCNT-2309347,CYP2C9,3.655002367,4.783224339222659,4,MURCKO::O=C(NCC1CCC(c2ncn[nH]2)O1)c1ccccc1
OCNT-2309351,CYP2C9,4.663656533,4.712877504377068,3,MURCKO::O=C(NCC1(N2CCOCC2)CCCCC1)c1c[nH]cc1-c1cccs1
OCNT-2309368,CYP2C9,5.681304782,5.154475302535542,1,MURCKO::O=C(NCc1cccc(C2NC(=O)NC2=O)c1)Nc1ccc(-c2ccncc2)cc1
OCNT-2309376,CYP2C9,4.125459848,4.508998497437431,3,MURCKO::O=C(Nc1c[nH]nc1-c1ccccc1)c1cccc(-c2ncn[nH]2)c1
OCNT-2309393,CYP2C9,4.124070503,4.309667808547389,3,MURCKO::O=C(NCCc1ccco1)N1CCN(c2ccncn2)CC1
OCNT-2309401,CYP2C9,4.670985508,4.905802466331985,4,MURCKO::O=C(NCc1cccs1)N1CCCc2[nH]ncc2C1
OCNT-2309425,CYP2C9,4.860595378,4.27069533610376,1,MURCKO::O=C(CCc1nc2ccccc2c(=O)[nH]1)N1CC(Oc2ccccc2)C1
OCNT-2309430,CYP2C9,4.19545985,4.309146138413268,1,MURCKO::O=C1CCCCN1Cc1nc(-c2ccccn2)no1
OCNT-2309433,CYP2C9,4.75091876,4.387970267577043,2,MURCKO::O=C(Nc1ccccc1)C1CC(=O)N(c2ccccc2)C1
OCNT-2309458,CYP2C9,4.3898646,4.796184069104852,2,MURCKO::O=C(c1cn2ccccc2n1)N1CCCC(c2cc[nH]n2)C1
OCNT-2309459,CYP2C9,4.953367812,4.67338598660621,0,MURCKO::O=C(Nc1ccc(-n2ccnc2)cc1)c1c[nH]nn1
OCNT-2309469,CYP2C9,4.970555535,4.623251644196294,0,MURCKO::c1ccc(C2CC2c2nc(Cc3ccccn3)no2)cc1
OCNT-2309470,CYP2C9,2.57356297,4.418143011660095,0,MURCKO::O=C(NCc1ccccc1Cn1cccn1)N1CCC1
OCNT-2309471,CYP2C9,4.940910657,4.5288825967284385,2,MURCKO::O=C(Cc1cnn(Cc2ccccc2)c1)Nc1ncc(C2CCCCC2)cn1
OCNT-2309479,CYP2C9,3.6224939,4.627674608070709,2,MURCKO::O=C(Nc1ccc(Oc2ccccc2)cc1)NC1CCCCC1
OCNT-2309495,CYP2C9,4.34240414,4.724678072287467,3,MURCKO::O=C(Cc1ccccn1)Nc1ccc(-n2ccnc2)cc1
OCNT-2309498,CYP2C9,2.646331262,4.518203085523326,3,MURCKO::O=C(Cc1cn[nH]c1)N1CCN(c2ccccn2)CC1
OCNT-2309499,CYP2C9,4.934191203,4.703359914519891,3,MURCKO::O=C(Nc1nccs1)N1CCOc2ccccc2C1
OCNT-2309501,CYP2C9,4.363811735,4.529983322891427,4,MURCKO::O=C(Cc1cnn(Cc2ccccc2)c1)Nc1cc[nH]n1
OCNT-2309502,CYP2C9,5.343503555,4.497849405548136,1,MURCKO::O=C1CCc2cc(-c3ccccc3)cc3c2N1CCC3
OCNT-2309506,CYP2C9,4.671211872,4.7485996161953645,0,MURCKO::O=C(c1ccccc1)N1CCN(S(=O)(=O)c2ccccc2)CC1
OCNT-2309518,CYP2C9,4.69958671,4.380233329991025,0,MURCKO::O=C(Nc1ccccc1)N1CCN(c2cnccn2)CC1
OCNT-2309524,CYP2C9,4.38695762,5.029698963938282,4,MURCKO::O=C(NCCc1ccncc1)N1CC2(CCC2)C1C1CCOCC1
OCNT-2309526,CYP2C9,5.445564713,4.315967432465047,4,MURCKO::O=C(NCc1ccccc1)N1CCC(Oc2ccccn2)CC1
OCNT-2309544,CYP2C9,4.971353563,4.429888745004734,3,MURCKO::O=C(Cc1cnn(-c2ccccc2)n1)NCc1cccnc1
OCNT-2309546,CYP2C9,5.415779555,4.607563244041611,0,MURCKO::O=C(NCc1ccccc1-c1ccc(Cn2cccn2)cc1)N1CC2CC1C2
OCNT-2309550,CYP2C9,4.56426993,4.553553345394824,4,MURCKO::O=C(Nc1n[nH]c2[nH]ncc12)c1ccnc2oncc12
OCNT-2309558,CYP2C9,3.777510063,4.5386138785190075,4,MURCKO::O=C1NCCC1NS(=O)(=O)c1cnn2ncccc12
OCNT-2309559,CYP2C9,3.959468865,4.6083160585722025,0,MURCKO::O=C1CN(C2CCC2)C(=O)N1CCc1ccccn1
OCNT-2309560,CYP2C9,3.812051542,4.761662756354478,2,MURCKO::O=S(=O)(c1cnn2ncccc12)N1CCCC(c2ccn[nH]2)C1
OCNT-2309576,CYP2C9,4.967634953,4.796921174978976,0,MURCKO::O=C(C1CCSc2ccccc21)N1CCC(c2ccncn2)CC1
OCNT-2309583,CYP2C9,4.230006555,4.657195671572067,1,MURCKO::O=C(c1ccc(NCc2nnc3[nH]c(=O)c4ccccc4n23)cc1)N1CCOCC1
OCNT-2309602,CYP2C9,5.409439815,4.363632711749436,3,MURCKO::O=S(=O)(Nc1ccn(-c2ccccn2)n1)c1ccccc1
OCNT-2309603,CYP2C9,5.2606706,4.726347150063493,4,MURCKO::O=C1Cc2cc(CNC(=O)c3cccc4c(=O)cc(-c5ccccc5)oc34)ccc2N1
OCNT-2309604,CYP2C9,6.087979192,4.55616117153379,2,MURCKO::O=S(=O)(c1ccccc1)N1CC(Oc2ccccc2)C1
OCNT-2309605,CYP2C9,5.05363151,4.428337825052651,4,MURCKO::O=C(Cc1cc(-c2ccccc2)on1)Nc1nncs1
OCNT-2309615,CYP2C9,4.496250013,5.045348243233505,1,MURCKO::O=C(NS(=O)(=O)c1ccccc1)c1ccsc1
OCNT-2309623,CYP2C9,4.21996418,4.517820211613612,1,MURCKO::c1ccc(Cc2noc(CN3CCC(c4ccccc4)C3)n2)cc1
OCNT-2309634,CYP2C9,5.901771727,4.827516503406479,1,MURCKO::O=C(Nc1ccc2cn[nH]c2c1)N1CC=C(c2c[nH]c3ccccc23)CC1
OCNT-2309639,CYP2C9,4.266663793,4.579028599384431,2,MURCKO::O=C(CSc1nnc(-c2ccccc2)[nH]1)NCc1ccccc1
OCNT-2309641,CYP2C9,5.283653068,4.626114015077286,3,MURCKO::O=C(Cc1cnn(-c2ccccc2)c1)N1CCc2ccccc21
OCNT-2309655,CYP2C9,3.404934917,4.469668639173694,3,MURCKO::O=C(NCCC1CCCCN1)NCc1cn(-c2ccccc2)nn1
OCNT-2309657,CYP2C9,4.212859635,4.820408494599348,0,MURCKO::O=c1c2sc3ncccc3c2ncn1Cc1ncoc1C1CCC1
OCNT-2309661,CYP2C9,5.578610865,4.650570102079538,2,MURCKO::O=C(CSc1ncc(-c2ccccc2)o1)NCc1ccccc1
OCNT-2309663,CYP2C9,6.09151423,5.316540035842865,0,MURCKO::O=C(Nc1ccc2[nH]ncc2c1)c1ccccc1Sc1ccccc1
OCNT-2309684,CYP2C9,3.820606745,4.558432844215487,1,MURCKO::c1cc(OCC2CC2)ncc1-c1noc(C23CCCN(CCC2)C3)n1
OCNT-2309687,CYP2C9,4.647186257,4.5142054029043175,4,MURCKO::O=C(Cc1ccccc1)Nc1cn[nH]c1
OCNT-2309696,CYP2C9,4.278445673,4.4754711244718015,0,MURCKO::O=C(Nc1ccc(N2CCNCC2)nc1)C1CC1c1ccccc1
OCNT-2309704,CYP2C9,5.598367158,4.947543710042522,3,MURCKO::O=C(NS(=O)(=O)c1ccccc1)c1ccc2nn[nH]c2c1
OCNT-2309709,CYP2C9,2.881516308,4.6928614656196554,4,MURCKO::O=C(NC1CCCN(c2ccn[nH]2)C1)c1cccnc1
OCNT-2309728,CYP2C9,5.852564907,4.787073388723744,1,MURCKO::O=C1Cc2cc(NS(=O)(=O)c3cccc(-c4ccccc4)c3)ccc2N1
OCNT-2309730,CYP2C9,4.652421682,4.311665555913171,0,MURCKO::O=C(c1cncc(-c2ccc3c(c2)CCO3)c1)N1c2ccccc2C2CNCCC21
OCNT-2309736,CYP2C9,5.051511395,4.528501054251551,1,MURCKO::O=C(CC1CCC1)NCc1nc(-c2ccccc2)cs1
OCNT-2309742,CYP2C9,4.870802473,4.699043592300405,0,MURCKO::O=C(Cn1cccn1)NS(=O)(=O)c1cccc2cnccc12
OCNT-2309743,CYP2C9,4.63313349,4.465837165218629,2,MURCKO::O=C1CCc2cc(NC(=O)c3cccc(-c4ncon4)c3)ccc2N1
OCNT-2309754,CYP2C9,4.836496233,4.865061861555999,1,MURCKO::O=C(Cc1ccccc1)NCc1cccc(-c2nn[nH]n2)c1
OCNT-2309762,CYP2C9,5.648088162,4.769851583473278,2,MURCKO::O=C(NCc1cccc(N2CCCC2)c1)c1ccccc1
OCNT-2309767,CYP2C9,4.481545455,4.384426171706969,0,MURCKO::O=C(Nc1ccccc1)c1cnn2ccccc12
OCNT-2309776,CYP2C9,3.74740795,4.946273351966372,2,MURCKO::c1ccc(-c2n[nH]cc2CN2CCN(C3CCOCC3)CC2)cc1
OCNT-2309780,CYP2C9,5.554866537,4.672005804265565,1,MURCKO::O=C(NCCc1c[nH]c2ccccc12)c1ccccn1
OCNT-2309804,CYP2C9,4.753069685,4.573188798430373,2,MURCKO::O=C(NCC1CC1)Nc1ccc(-n2ccnn2)cc1
OCNT-2309809,CYP2C9,5.85000174,4.584956641759965,3,MURCKO::O=C(Cc1c[nH]c2ccccc12)N1CCc2oc(-c3ccccc3)cc2C1
OCNT-2309813,CYP2C9,5.276880095,4.638108422899656,4,MURCKO::O=C(NC1CCN(c2ccccc2)C1)c1cnn2cccnc12
OCNT-2309819,CYP2C9,6.100596402,4.940496064044416,1,MURCKO::O=C(NCC1Cc2ccccc2O1)Nc1ccncc1
OCNT-2309829,CYP2C9,4.700835203,4.3404738251331825,3,MURCKO::O=C(Nc1ccc(N2CCNCC2)nc1)c1c[nH]c2ccccc12
OCNT-2309840,CYP2C9,4.709497835,4.4504528905897764,3,MURCKO::O=C(Nc1cccc(-c2noc(=O)[nH]2)c1)c1cnn(Cc2ccccc2)c1
OCNT-2309843,CYP2C9,5.205219553,4.923544475080396,0,MURCKO::O=C(NCCc1ccccc1)NCc1ccc(-n2cnc3ccccc32)cc1
OCNT-2309845,CYP2C9,4.065893427,4.307080817793958,2,MURCKO::O=C(Nc1ccc(-c2cscn2)cc1)N1CCCC1
OCNT-2309850,CYP2C9,5.421519808,4.875347079241042,2,MURCKO::O=C(NCc1cccc2[nH]ccc12)Nc1cccc(N2CCCC2)c1
OCNT-2309851,CYP2C9,3.111307417,4.550146290468887,1,MURCKO::O=C1NCCN(C(=O)CC2OCCc3ccccc32)C1c1ccccc1
OCNT-2309860,CYP2C9,4.724725225,4.653757919839899,1,MURCKO::O=C(NCc1cnc2ccccn12)Nc1cccc(S(=O)(=O)N2CCCCC2)c1
OCNT-2309877,CYP2C9,5.235617125,4.431436989485958,1,MURCKO::O=C(NC1CCN(C(=O)CCc2ccccc2)CC1)c1cccc2nn[nH]c12
OCNT-2309879,CYP2C9,5.03388115,4.313592104673629,2,MURCKO::O=C(Cc1c[nH]c2ncccc12)N1CCOc2ccccc21
OCNT-2309885,CYP2C9,4.633437475,4.70743395321298,0,MURCKO::O=C(c1ccc(-c2ccccc2)cc1)N1CCSCC1
OCNT-2309901,CYP2C9,5.051713033,4.6447377166976755,0,MURCKO::O=C(NCCc1c[nH]c2ccccc12)c1cncc2[nH]ccc12
OCNT-2309902,CYP2C9,4.70377319,4.709228829842618,1,MURCKO::O=C(c1cc2scnc2s1)N1CCc2[nH]ncc2C1
OCNT-2309905,CYP2C9,4.973133423,4.564457174684536,1,MURCKO::O=C(NCC1CCC2(CCC2)O1)c1cn[nH]c1Cc1ccccc1
OCNT-2309910,CYP2C9,3.615360835,4.72445265694248,4,MURCKO::O=C1C(N2CCN(CCc3ccc4c(c3)CCO4)CC2)CCN1c1ccccc1
OCNT-2309924,CYP2C9,4.763958335,4.33221361046539,3,MURCKO::O=C(c1ccnc2[nH]cnc12)N1CC2COCC2(c2ccccc2)C1
OCNT-2309926,CYP2C9,3.953398422,4.688526341940383,0,MURCKO::c1ccc(NCc2ccc(N3CCOCC3)nc2)nc1
OCNT-2309929,CYP2C9,5.620413737,4.744016301977095,4,MURCKO::O=C(Cc1c[nH]c2ccccc12)Nc1ccccc1
OCNT-2309933,CYP2C9,4.947919975,4.671284488752752,3,MURCKO::O=C(NC1CCCc2c1cnn2Cc1ccccc1)c1cnccn1
OCNT-2309935,CYP2C9,5.586979483,4.867280554090023,0,MURCKO::c1cc(C2CC2)ccc1OCc1cc2n(n1)CCCC2
OCNT-2309936,CYP2C9,3.993005258,4.659546636219526,2,MURCKO::c1nc(N2CC(c3ncc(C4CC4)cn3)C2)c2cc[nH]c2n1
OCNT-2309948,CYP2C9,4.891473783,4.336802291123863,4,MURCKO::O=C1CC(C(=O)N2CCCCc3ccccc32)CN1c1ccccc1
OCNT-2309961,CYP2C9,4.756405192,4.942659123172872,2,MURCKO::O=C(NC(CNS(=O)(=O)c1cn[nH]c1)c1ccccc1)c1ccccc1
OCNT-2309993,CYP2C9,4.240203798,4.796210676699979,4,MURCKO::O=C(Cc1cnoc1)NC(CNS(=O)(=O)c1cn[nH]c1)c1ccccc1
OCNT-2309995,CYP2C9,4.402859193,4.599689681011071,2,MURCKO::O=C(c1cccc(S(=O)(=O)NCc2cc3n(n2)CCCC3)c1)N1CCCC1
OCNT-2310005,CYP2C9,3.775382437,4.419954679072801,1,MURCKO::O=C(Cn1cccn1)N1CCC(Cc2ccccc2)CC1
OCNT-2310023,CYP2C9,4.532056638,4.706387172014203,0,MURCKO::O=C(CN1CCN(c2ccccc2)CC1)Nc1ccccc1
OCNT-2310034,CYP2C9,4.843914723,4.685486958872214,3,MURCKO::O=C(Nc1ccccc1)c1ccn(-c2ccccc2)n1
OCNT-2310036,CYP2C9,5.603263942,4.586298226350235,1,MURCKO::O=C(Nc1ccccc1)c1coc(-c2ccccc2)n1
OCNT-2310041,CYP2C9,4.793663087,4.604463624747354,3,MURCKO::O=C(CN1CCN(c2nc3ccccc3s2)CC1)Nc1ccccc1
OCNT-2310072,CYP2C9,4.959281168,4.51248383606837,1,MURCKO::O=C(NCc1ncnn1-c1ccccc1)c1cn(-c2ccccc2)nc1-c1ccccc1
OCNT-2310073,CYP2C9,4.28623547,4.503730794427264,3,MURCKO::O=C1OCCN1c1cccc(C(=O)N2CC3(CCCC3)c3ccccc32)c1
OCNT-2310085,CYP2C9,3.567687048,4.389802805826816,0,MURCKO::O=C1NCCC1n1cnc2c(sc3ncccc32)c1=O
OCNT-2310089,CYP2C9,6.098826235,4.762560564317806,2,MURCKO::O=S(=O)(Cc1ccccc1)NCc1cc(-c2ccccc2)on1
OCNT-2310093,CYP2C9,5.398325397,4.45981580825617,3,MURCKO::O=C(NCc1cc(-c2ccccc2)on1)c1cccnc1
OCNT-2310098,CYP2C9,3.926823972,4.471909349333059,1,MURCKO::O=C(Nc1cc2c3c(c1)CCC(=O)N3CCC2)c1ccco1
OCNT-2310104,CYP2C9,5.14778744,4.796871476746675,0,MURCKO::O=C(Nc1cnn(-c2ccccc2)c1)c1cc2ccc(=O)[nH]c2o1
OCNT-2310114,CYP2C9,5.82478148,4.724606930158524,3,MURCKO::c1ccc(-c2csc(Nc3ccc(Cn4cncn4)cc3)n2)cc1
OCNT-2310123,CYP2C9,5.260908997,4.657052245303651,4,MURCKO::O=C(NC1(Cc2ccccc2)CCOC1)c1ccn(-c2ccon2)c1
OCNT-2310149,CYP2C9,3.428663297,4.315029444769564,1,MURCKO::O=C(Nc1ncn[nH]1)c1cc2ccccc2[nH]1
OCNT-2310155,CYP2C9,5.123199592,4.477865085073483,0,MURCKO::c1cc(N2CCCCC2)ncc1-c1noc(-c2cn[nH]c2)n1
OCNT-2310156,CYP2C9,4.35634348,4.477589036944419,4,MURCKO::O=C1OCCN1c1cccc(CNc2ncnc3[nH]ncc23)c1
OCNT-2310157,CYP2C9,4.386116125,4.682944131502811,1,MURCKO::O=C(NC1CCCCC1)N1CCN(c2ccncn2)CC1
OCNT-2310159,CYP2C9,5.02196162,4.1989644614942705,1,MURCKO::O=C(CC1CCCNC1)N1CCCC(c2c[nH]c3ncccc23)C1
OCNT-2310163,CYP2C9,4.827437525,4.680444893211304,3,MURCKO::O=C1CN(C(=O)c2ccc(-c3ccccc3)s2)CCCN1
OCNT-2310201,CYP2C9,4.297972452,4.694606460652648,2,MURCKO::O=c1cc(CNc2ccccc2)nc2ccccn12
OCNT-2310210,CYP2C9,3.69496527,4.347010367951466,2,MURCKO::O=C(c1ccn[nH]1)N1CC(c2ccccc2)C1
OCNT-2310212,CYP2C9,4.018752065,4.828156026742489,0,MURCKO::O=C(NCc1cccnc1)c1c[nH]nc1-c1ccccc1
OCNT-2310216,CYP2C9,3.496522623,4.353841836823284,4,MURCKO::O=C(NCc1cccnc1)c1cc(-c2c[nH]nn2)on1
OCNT-2310227,CYP2C9,4.27031047,4.47167194489415,3,MURCKO::O=C(c1ccc[nH]c1=O)N1CCCC2(CCOCC2)C1
OCNT-2310235,CYP2C9,4.83479045,4.393510459229897,3,MURCKO::O=C(Cc1ccccc1)OCc1cc(=O)n2ccccc2n1
OCNT-2310240,CYP2C9,4.67125837,5.5277146095053435,4,MURCKO::O=C(NCc1ccc(-c2ccncc2)cc1)NCc1ccc(-n2cccn2)cc1
OCNT-2310241,CYP2C9,3.088512475,4.600663065923685,3,MURCKO::O=C(c1ccccc1)N1CCN(C(=O)c2cccs2)CC1
OCNT-2310250,CYP2C9,6.342312325,4.78151862764678,3,MURCKO::O=C(CCc1c(-c2ccccc2)[nH]c2ccccc12)Nc1ccon1
OCNT-2310262,CYP2C9,5.632948973,4.508947251863741,1,MURCKO::O=C(c1ccccc1)N1CCN(c2ccccn2)CC1
OCNT-2310264,CYP2C9,4.911212687,4.799999417868767,3,MURCKO::O=C(Cc1ccccc1)N1CCc2ccccc2CC1
OCNT-2310269,CYP2C9,4.681246973,4.149528288799621,0,MURCKO::O=C(Nc1ccccc1)C(=O)N1CCN(C(=O)c2ccccc2)CC1
OCNT-2310279,CYP2C9,5.00488912,5.046116025874635,3,MURCKO::O=S(=O)(c1ccccc1)N1CCC(n2cccn2)CC1
OCNT-2310288,CYP2C9,5.3059122,4.847613696669649,2,MURCKO::O=C(Cc1ccccc1)NCc1nc2ccccc2s1
OCNT-2310303,CYP2C9,4.160295888,4.61246271016636,0,MURCKO::c1ccc(-c2csc(Cn3ccnn3)n2)cc1
OCNT-2310306,CYP2C9,4.36371063,4.396168792077002,0,MURCKO::O=C(Cn1cccn1)N1CCC(n2c(=O)oc3ccccc32)C1
OCNT-2310335,CYP2C9,3.889560353,4.454721053046361,1,MURCKO::O=C(NCc1ccn[nH]1)C1CCCN1C(=O)Cc1ccc2ccccc2c1
OCNT-2310337,CYP2C9,5.822423482,5.290177488934179,1,MURCKO::O=C(NCC1CCCN1c1ccncn1)c1cc2ccccc2[nH]1
OCNT-2310346,CYP2C9,4.33576228,4.47571398054275,4,MURCKO::O=C(NCc1ncccn1)C1CCc2ccccc21
OCNT-2310348,CYP2C9,3.610731705,4.889218639954899,4,MURCKO::O=S(=O)(Nc1ccn(C2CCCCC2)n1)c1cn[nH]c1
OCNT-2310349,CYP2C9,3.01922477,4.5552262795534055,1,MURCKO::O=C(NC1CCC(n2ccnn2)CC1)c1cn[nH]c1Cc1ccccc1
OCNT-2310350,CYP2C9,3.763350552,4.447017264106678,1,MURCKO::O=S(=O)(NCCc1ccccc1)c1ccccc1
OCNT-2310351,CYP2C9,4.871511415,5.269431671992535,2,MURCKO::O=C(NCC1CN(C2CC2)C(=O)O1)c1cc(-c2ccncc2)nc2ccccc12
OCNT-2310374,CYP2C9,4.37488172,4.6211926855635905,2,MURCKO::O=c1ccnc2sc(N3CCC(Oc4cnccn4)CC3)nn12
OCNT-2310387,CYP2C9,3.661552883,4.494831282000878,0,MURCKO::O=C(c1ccc(Oc2ccccc2)cc1)N1CCOCC1
OCNT-2310393,CYP2C9,4.441652063,4.808625225364766,1,MURCKO::O=C(Nc1ccccc1N1CCOCC1)N1CCNc2ccccc2C1
OCNT-2310404,CYP2C9,5.617653735,4.574053432112805,3,MURCKO::O=C(Cc1ccccc1)NC1CC(c2ccccc2)C1
